Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,Own,vGrade,pGrade,Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Actual Ownership,Score,Val
Jeremy Lamb,,,SG/SF,IND,@ WAS,8th,121.00,4100,0,20.7,20.5,1.5,0.97,34.79,11.63,10.35,0,18.7,7.7,21.2,0.00,0%,E,E,0,0,100,,50,0,,,,,
Isaiah Thomas,,,PG,NOP,vs GSW,19th,119.25,4100,0,11.6,12.0,1.7,0.75,27.00,6.56,5.79,0,29.4,9.0,16.0,0.00,0%,,,0.00,0.00,100,,52,0,,,,,
Alec Burks,,,SF,NYK,@ MEM,6th,108.50,4100,3.7,37.6,24.0,2.2,0.93,33.55,10.06,9.68,5.1,20.4,10.1,25.7,18.25,0%,E,E,9.55,9.55,100,,60,2.3,,16,,15.00,3.7
Talen Horton-Tucker,,,SF,LAL,vs DEN,13th,104.75,4100,7.5,42.6,18.1,2.6,0.93,33.39,13.12,10.04,8.56,21.3,7.4,19.5,23.50,0%,B,D,21.24,21.24,100,,45,5.2,,21,,13.25,3.2
Hamidou Diallo,,,SF,DET,vs ORL,23rd,106.50,4000,6.2,43,22.3,2.0,0.98,35.15,11.67,10.49,8.02,22.4,8.6,22.8,24.75,0%,C,D,19.43,19.43,100,,53,4.9,Y,26,,26.75,6.7
Doug McDermott,,,PF,IND,@ WAS,7th,121.00,4000,13.2,42,21.0,1.3,0.87,31.26,10.75,8.24,8.81,20.2,9.9,24.2,29.50,0%,A,C,27.34,27.34,100,,61,6.8,Y,25,,14.75,3.7
Kevon Looney,,,C,GSW,@ NOP,12th,117.25,4000,14.9,36.2,14.1,2.0,0.79,28.36,9.96,6.08,7.54,10.1,3.2,17.9,27.25,0%,A,C,23.29,23.29,100,,57,5.8,Y,23,,8.50,2.1
Carmelo Anthony,,,PF,POR,@ ATL,15th,117.50,4000,6.8,39.1,23.0,1.5,0.93,33.46,10.13,9.23,6.19,23.5,11.5,24.7,22.00,0%,C,D,18.89,18.89,100,,60,4.7,,22,,15.00,3.8
Brandon Goodwin,,,PG,ATL,vs POR,28th,119.50,4000,0,17.9,10.7,2.1,0.78,27.86,14.90,8.94,0,20.2,5.0,13.8,0.00,0%,,,0.88,0.88,100,,16,0.2,,,,,
Danny Green,,,SF,PHI,@ CHI,2nd,108.75,4000,4.7,39.1,21.8,1.7,0.77,27.88,9.21,9.85,6.27,13.5,7.9,28.2,24.50,0%,D,D,17.88,17.88,100,,55,4.5,Y,29,,33.50,8.4
Mitchell Robinson,,,C,NYK,@ MEM,4th,108.50,4000,0,15.4,24.2,0.5,0.88,31.68,8.72,7.71,0,11.9,5.7,27.5,0.00,0%,,,0,0,100,,68,0,,,,,
Patrick Williams,,,SF/PF,CHI,vs PHI,10th,101.75,3900,9,36.3,19.7,1.4,0.70,25.21,8.45,7.80,6.87,15.2,7.5,28.1,29.25,0%,B,D,20.23,20.23,100,,60,5.2,Y,28,,23.25,6
Seth Curry,,,SG,PHI,@ CHI,2nd,108.75,3900,6.6,37.9,21.5,2.7,0.75,26.86,10.36,8.95,7.41,17.1,9.8,28.7,25.75,0%,B,D,19.68,19.68,100,,58,5,Y,35,,34.00,8.7
Lonnie Walker IV,,,PG/SG,SAS,@ UTA,23rd,106.75,3900,7.2,40,18.7,1.6,0.74,26.71,9.33,9.37,7.26,20.4,10.1,25.2,28.00,0%,C,D,18.31,18.31,100,,50,4.7,,23,,4.75,1.2
Kentavious Caldwell-Pope,,,SG,LAL,vs DEN,14th,104.75,3900,9.5,39,18.2,1.7,0.66,23.59,9.58,8.43,8.85,14.3,7.5,27.7,33.25,0%,B,D,20.52,20.52,100,,54,5.3,Y,31,,25.75,6.6
Ishmael Smith,,,PG,WAS,vs IND,30th,125.00,3800,11,34.1,18.2,4.1,0.89,31.99,9.69,6.61,5.52,15.3,6.4,20.4,20.50,0%,A,D,21.55,21.55,100,,64,5.7,,18,,19.50,5.1
Georges Niang,,,PF,UTA,vs SAS,11th,113.75,3800,7.6,35.2,11.8,0.8,0.78,28.01,13.34,7.88,9.45,16.3,5.2,15.1,25.50,0%,A,C,22.39,22.39,100,,33,5.9,Y,22,,18.75,4.9
Rudy Gay,,,SF/PF,SAS,@ UTA,26th,106.75,3800,11.5,37.1,22.5,1.5,1.03,37.14,9.58,7.34,5.79,23.5,10.0,21.8,21.75,0%,C,D,18.26,18.26,100,,67,4.8,,23,,35.25,9.3
Davis Bertans,,,PF,WAS,vs IND,25th,125.00,3700,9.2,40.4,19.1,0.8,0.77,27.72,11.79,8.91,8.11,16.1,8.1,24.8,24.75,0%,B,D,18.78,18.78,100,,53,5.1,,27,,27.50,7.4
James Johnson,,,SF/PF,NOP,vs GSW,26th,119.25,3700,6.2,40.7,17.0,1.9,0.85,30.83,14.35,9.86,8.17,15.7,6.0,19.9,20.50,0%,A,D,20.28,20.28,100,,42,5.5,,16,,11.75,3.2
Brandon Clarke,,,PF/C,MEM,vs NYK,7th,112.50,3700,1.5,28.7,23.7,1.7,0.96,34.62,9.55,7.78,3.18,17.1,8.6,24.6,12.00,0%,E,E,8.5,8.5,100,,67,2.3,,,,,
Immanuel Quickley,,,PG/SG,NYK,@ MEM,6th,108.50,3700,3.7,40.8,19.5,2.1,1.00,35.98,12.81,10.61,7.03,25.6,9.3,19.5,19.75,0%,B,D,19.34,19.34,100,,46,5.2,,16,,9.25,2.5
Paul Millsap,,,PF/C,DEN,@ LAL,30th,108.75,3700,3.5,30.7,20.5,1.7,0.98,35.41,13.56,7.77,5.74,18.7,7.0,20.9,15.25,0%,E,E,12.94,12.94,100,,62,3.5,,,,,
JaKarr Sampson,,,PF/C,IND,@ WAS,7th,121.00,3600,0,13.1,8.4,0.1,0.81,29.01,13.91,6.57,0,19.3,3.4,10.4,0.00,0%,,,0,0,100,,22,0,,,,,
Jaxson Hayes,,,C,NOP,vs GSW,20th,119.25,3600,10.7,35.4,13.7,0.5,0.91,32.72,12.77,7.06,7.27,14.5,3.9,15.1,20.50,0%,A,C,22.09,22.09,100,,48,6.1,,14,,14.50,4
Garrett Temple,,,SG/SF,CHI,vs PHI,12th,101.75,3600,9.6,36.8,17.2,2.3,0.63,22.84,9.10,7.77,7.65,13.5,6.9,27.1,30.25,0%,B,D,19.52,19.52,100,,55,5.4,Y,27,,10.25,2.8
Markieff Morris,,,PF,LAL,vs DEN,13th,104.75,3600,0.6,32.1,15.7,1.1,0.78,28.10,11.44,8.98,5.72,15.7,6.3,20.1,18.00,0%,E,E,12.77,12.77,100,,43,3.5,,15,,13.00,3.6
Austin Rivers,,,PG,DEN,@ LAL,28th,108.75,3600,6,37.5,14.4,2.1,0.66,23.76,10.77,9.02,8.15,15.5,6.4,21.9,27.25,0%,B,D,18.19,18.19,100,,37,5.1,,33,,17.25,4.8
Aaron Holiday,,,PG/SG,IND,@ WAS,7th,121.00,3500,4.9,35.3,13.0,1.7,0.75,27.16,13.82,8.67,8.16,20.0,6.5,17.3,21.25,0%,D,D,15.62,15.62,100,,33,4.5,,25,,28.00,8
Goga Bitadze,,,C,IND,@ WAS,8th,121.00,3500,0,15.9,13.5,0.7,1.15,41.51,17.56,7.93,0,18.2,4.3,11.7,0.00,0%,,,0,0,100,,41,0,,,,,
Mychal Mulder,,,PG/SG,GSW,@ NOP,10th,117.25,3500,5,30.6,8.2,0.4,0.69,24.69,14.96,7.31,9.45,14.1,4.0,11.9,22.75,0%,C,D,16.89,16.89,100,,11,4.8,,22,,8.00,2.3
Onyeka Okongwu,,,C,ATL,vs POR,21st,119.50,3500,0,21.6,9.9,0.2,0.85,30.83,12.53,7.15,2.61,13.4,2.7,11.6,7.50,0%,E,E,1.1,1.1,100,,28,0.3,,9,,6.00,1.7
JaMychal Green,,,PF,DEN,@ LAL,30th,108.75,3500,5.2,34.4,17.6,0.8,0.94,33.73,14.91,8.33,8.39,18.8,6.4,18.8,20.25,0%,C,D,15.91,15.91,100,,53,4.5,,23,,16.25,4.6
Sekou Doumbouya,,,PF,DET,vs ORL,20th,106.50,3400,8.6,30.1,9.1,0.7,0.65,23.43,12.01,6.16,9.01,16.8,4.4,13.9,27.00,0%,E,E,6.47,6.47,100,,32,1.9,Y,31,,16.50,4.9
Solomon Hill,,,PF,ATL,vs POR,27th,119.50,3400,0,24.4,11.9,1.0,0.55,19.69,10.08,7.15,4.13,10.7,4.4,21.8,14.75,0%,E,E,9.31,9.31,100,,40,2.7,,18,,14.25,4.2
Tomas Satoransky,,,PG,CHI,vs PHI,12th,101.75,3400,3.8,32.1,19.7,4.8,0.85,30.76,10.02,8.08,5.22,15.5,5.8,23.1,18.75,0%,A,D,21.48,21.48,100,,59,6.3,,23,,24.50,7.2
Elfrid Payton,,,PG,NYK,@ MEM,5th,108.50,3400,3.3,35.5,21.9,3.4,0.88,31.83,9.58,9.19,4.52,23.2,10.6,24.8,17.00,0%,C,D,15.61,15.61,100,,58,4.6,Y,18,,22.25,6.5
Tyler Cook,,,PF/C,DET,vs ORL,20th,106.50,3300,4.9,27.5,8.3,0.6,0.68,24.53,12.81,6.46,7.21,13.2,2.9,12.2,20.25,0%,C,E,0.84,0.84,100,,22,0.3,,16,,17.75,5.4
Alex Len,,,C,WAS,vs IND,30th,125.00,3300,0.8,36,15.1,0.8,0.99,35.42,14.28,10.04,5.45,16.9,4.4,15.3,13.75,0%,D,E,14.59,14.59,100,,34,4.4,Y,17,,16.50,5
Desmond Bane,,,SG/SF,MEM,vs NYK,4th,112.50,3300,3.2,29,17.3,1.6,0.78,28.16,10.17,7.37,5.01,15.9,7.2,22.1,17.75,0%,C,D,15.39,15.39,100,,57,4.7,,26,,42.00,12.7
Ersan Ilyasova,,,PF/C,UTA,vs SAS,11th,113.75,3300,0,24.3,9.2,0.2,1.01,36.43,18.25,10.43,1.77,17.8,3.1,9.1,3.50,0%,E,E,6.67,6.67,100,,0,2,,,,,
Ben McLemore,,,SG/SF,LAL,vs DEN,14th,104.75,3300,0.2,30.2,13.3,0.8,0.79,28.43,12.60,8.58,6.39,21.2,7.0,16.8,18.25,0%,E,E,11.3,11.3,100,,35,3.4,,17,,4.75,1.4
Saben Lee,,,PG,DET,vs ORL,21st,106.50,3200,1.1,33.5,14.0,3.4,0.92,33.24,13.22,9.27,5.97,15.2,4.1,15.2,16.25,0%,A,D,17.71,17.71,100,,34,5.5,,20,,22.75,7.1
Anfernee Simons,,,PG/SG,POR,@ ATL,17th,117.50,3200,2.5,34.3,14.5,1.5,0.87,31.47,13.54,9.06,7.71,19.4,6.4,16.6,20.50,0%,C,D,15.5,15.5,100,,38,4.8,,20,,4.50,1.4
Matisse Thybulle,,,SF,PHI,@ CHI,3rd,108.75,3200,4.9,30.4,13.4,1.0,0.66,23.67,11.02,7.27,6.35,9.4,3.8,20.4,20.75,0%,E,E,12.45,12.45,100,,46,3.9,,20,,16.00,5
Devin Vassell,,,SG/SF,SAS,@ UTA,25th,106.75,3200,6.8,31.9,12.0,0.9,0.73,26.36,10.21,7.17,6.1,13.8,4.5,16.4,21.50,0%,B,D,16.53,16.53,100,,40,5.2,Y,24,,21.00,6.6
Trent Forrest,,,SG,UTA,vs SAS,10th,113.75,3200,1.9,23.8,5.0,1.5,0.69,24.74,20.81,6.25,8.82,12.8,1.5,7.2,15.25,0%,E,E,11.16,11.16,100,,0,3.5,,21,,16.50,5.2
Alfonzo McKinnie,,,PF,LAL,vs DEN,13th,104.75,3200,0,12.1,5.2,0.2,0.83,29.59,31.09,6.03,0,18.5,2.1,6.3,0.00,0%,E,E,1.14,1.14,100,,0,0.4,,,,,
Monte Morris,,,PG/SG,DEN,@ LAL,24th,108.75,3200,0,13.6,20.0,3.2,0.77,27.54,8.47,6.79,0,16.5,8.3,26.1,0.00,0%,,,0.00,0.00,100,,66,0,,,,,
Robin Lopez,,,C,WAS,vs IND,30th,125.00,3100,0,26.4,15.8,0.8,0.82,29.49,11.40,7.84,3.88,16.0,5.6,19.3,12.25,0%,E,E,9.33,9.33,100,,50,3,,16,,13.75,4.4
Damion Lee,,,SG/SF,GSW,@ NOP,11th,117.25,3100,0,13.4,14.4,1.3,0.76,27.41,11.10,6.71,0,12.8,4.8,19.0,0.00,0%,,,0,0,100,,53,0,,,,,
CJ Elleby,,,SG/SF,POR,@ ATL,19th,117.50,3100,0,13,4.9,0.3,0.70,25.54,23.55,6.49,0,17.6,2.3,7.0,0.00,0%,,,0.73,0.73,100,,0,0.2,,5,,4.25,1.4
Denzel Valentine,,,SG/SF,CHI,vs PHI,12th,101.75,3100,0,31.3,14.9,1.7,0.87,31.31,12.14,9.01,5.14,19.5,6.8,17.2,15.25,0%,A,D,18.07,18.07,100,,40,5.8,,17,,20.50,6.6
Tyrese Maxey,,,PG/SG,PHI,@ CHI,2nd,108.75,3100,0,25,12.9,1.7,0.87,31.31,13.27,10.71,1.47,22.3,6.8,14.9,4.00,0%,E,E,1.44,1.44,100,,17,0.5,,2,,0.00,
Justise Winslow,,,PF,MEM,vs NYK,5th,112.50,3100,1,24.8,16.1,1.8,0.83,29.67,10.60,6.79,3.83,21.0,8.0,19.5,13.00,0%,E,E,10.11,10.11,100,,58,3.3,,,,,
Taj Gibson,,,PF/C,NYK,@ MEM,4th,108.50,3100,15.1,43,16.2,0.7,0.79,28.34,11.80,7.98,9.92,10.1,3.4,20.6,30.25,0%,A,D,19.47,19.47,100,,51,6.3,Y,33,,33.50,10.8
Patrick Mills,,,PG/SG,SAS,@ UTA,23rd,106.75,3100,6.6,30.7,19.4,2.5,0.76,27.50,9.81,6.87,5.79,18.6,9.4,25.4,21.25,0%,A,D,17.52,17.52,100,,65,5.7,,18,,5.50,1.8
Derrick Favors,,,C,UTA,vs SAS,11th,113.75,3100,8,27.5,16.3,0.7,1.07,38.21,11.50,5.58,4.55,13.4,3.6,15.3,14.25,0%,C,E,14.97,14.97,100,,66,4.8,,17,,18.25,5.9
Kostas Antetokounmpo,,,PF,LAL,vs DEN,13th,104.75,3100,0,6.1,3.2,0.1,0.84,30.06,23.15,3.04,0,19.0,0.7,3.8,0.00,0.1%,,,0.00,0.00,100,,5,0,,,,,
Jonathan Isaac,,,PF,ORL,@ DET,23rd,104.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Devin Cannady,,,PG,ORL,@ DET,26th,104.50,3000,0,15.8,7.0,0.1,0.75,27.12,27.54,7.88,0,20.9,3.5,9.3,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Robert Franks,,,SF,ORL,@ DET,23rd,104.50,3000,0,10.5,11.6,0.7,0.81,29.05,17.52,5.24,0,19.2,4.0,14.4,0.00,0%,,,0.00,0.00,100,,55,0,,,,,
Markelle Fultz,,,PG,ORL,@ DET,26th,104.50,3000,0,19.7,26.4,5.4,0.98,35.37,6.74,9.85,0,26.9,13.0,26.9,0.00,0%,,,0.00,0.00,100,,63,0,,,,,
Ignas Brazdeikis,,,SF/PF,ORL,@ DET,23rd,104.50,3000,6.4,10.4,1.6,0.2,0.53,19.20,42.71,1.15,14.83,22.4,0.8,3.0,12.50,0%,C,E,13.62,13.62,100,,28,4.5,,32,,23.25,7.8
Chasson Randle,,,PG,ORL,@ DET,21st,104.50,3000,1.1,26.2,11.7,1.8,0.60,21.75,10.35,7.16,5.61,15.8,5.2,19.4,19.50,0%,C,E,14.44,14.44,100,,39,4.8,,30,,29.25,9.8
Rodney McGruder,,,SG/SF,DET,vs ORL,23rd,106.50,3000,0,20.5,10.2,1.0,0.84,30.15,18.74,10.25,0,16.3,4.4,12.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Wayne Ellington,,,SG/SF,DET,vs ORL,23rd,106.50,3000,0,17.8,16.5,1.5,0.74,26.57,10.32,8.88,0,16.4,7.4,22.4,0.00,0%,,,0,0,100,,46,0,,,,,
Jahlil Okafor,,,C,DET,vs ORL,15th,106.50,3000,0,9.4,8.4,0.6,0.74,26.92,13.12,4.71,0,16.7,3.2,11.3,0.00,0%,E,E,0.83,0.83,100,,44,0.3,,,,,
Deividas Sirvydis,,,SG,DET,vs ORL,20th,106.50,3000,0,5.5,2.3,0.1,0.77,27.19,29.80,2.46,0.62,26.6,1.1,3.0,0.75,0%,E,E,0.97,0.97,100,,0,0.3,,,,,
Dennis Smith Jr.,,,PG,DET,vs ORL,21st,106.50,3000,0,21.3,18.0,3.3,0.98,35.34,14.39,10.63,0,20.8,6.3,18.3,0.00,0%,,,0.00,0.00,100,,41,0,,,,,
Cassius Stanley,,,SG,IND,@ WAS,8th,121.00,3000,0,5.4,2.8,0.1,0.82,30.09,27.57,2.69,0,27.3,1.7,3.4,0.00,0%,E,E,1.2,1.2,100,,4,0.4,,,,,
Anthony Gill,,,SF/PF,WAS,vs IND,25th,125.00,3000,0,18.2,6.7,0.5,0.91,32.56,23.48,7.45,2.28,11.7,1.9,7.4,3.50,0%,E,E,2.53,2.53,100,,0,0.8,,,,,
Deni Avdija,,,SF,WAS,vs IND,29th,125.00,3000,0,17.6,16.1,1.2,0.69,24.87,9.40,8.79,0,11.6,5.8,23.3,0.00,0%,,,0.00,0.00,100,,45,0,,,,,
T.J. Warren,,,PF,IND,@ WAS,7th,121.00,3000,0,19.7,22.3,1.3,0.76,27.38,12.42,9.85,0,21.6,12.8,29.3,0.00,0%,,,0.00,0.00,100,,56,0,,,,,
Isaac Bonga,,,SF,WAS,vs IND,30th,125.00,3000,0,11.5,6.1,0.6,0.54,19.41,13.58,5.77,0,11.7,2.2,11.4,0.00,0%,,,0.8,0.8,100,,5,0.3,,,,,
Cassius Winston,,,PG,WAS,vs IND,30th,125.00,3000,0,8.9,3.9,0.6,0.80,28.86,25.12,4.46,0,21.6,1.7,4.9,0.00,0%,E,E,1.11,1.11,100,,0,0.4,,0,,0.00,
Kelan Martin,,,SF/PF,IND,@ WAS,7th,121.00,3000,3.3,20.6,5.8,0.4,0.92,33.52,27.08,4.93,9.21,18.9,2.5,6.3,12.25,0%,E,E,6.42,6.42,100,,15,2.1,,0,,0.00,
Amida Brimah,,,C,IND,@ WAS,8th,121.00,3000,0,19.6,7.9,0.3,1.16,42.33,22.86,7.02,3.18,13.0,2.0,6.8,5.00,0%,,,0,0,100,,11,0,,,,,
Jordan Bell,,,PF/C,WAS,vs IND,29th,125.00,3000,0,19.4,11.2,1.0,0.84,29.96,20.32,9.70,0,19.4,4.0,13.4,0.00,0%,,,0.87,0.87,100,,13,0.3,,,,,
Chandler Hutchison,,,SF/PF,WAS,vs IND,30th,125.00,3000,0,23.6,10.3,0.8,0.72,26.02,10.83,6.91,3.16,16.6,4.4,14.3,10.50,0%,E,E,8.18,8.18,100,,33,2.7,,16,,24.00,8
Garrison Mathews,,,SG/SF,WAS,vs IND,30th,125.00,3000,0,19.2,10.0,0.4,0.59,21.17,11.89,7.90,1.65,11.3,3.9,17.0,5.00,0%,E,E,3.58,3.58,100,,21,1.2,,,,,
Thomas Bryant,,,C,WAS,vs IND,29th,125.00,3000,0,24.3,26.6,1.5,0.98,35.24,15.33,12.16,0,15.7,9.1,27.2,0.00,0%,,,0.00,0.00,100,,54,0,,,,,
Alen Smailagic,,,PF/C,GSW,@ NOP,12th,117.25,3000,0,8.7,4.8,0.3,0.98,35.08,25.10,4.34,0,15.2,1.8,4.9,0.00,0%,E,E,1.05,1.05,100,,10,0.4,,1,,1.25,0.4
Eric Paschall,,,PF/C,GSW,@ NOP,12th,117.25,3000,0,14.6,16.1,1.3,0.93,33.27,12.22,7.28,0,23.9,7.5,17.4,0.00,0%,,,0,0,100,,55,0,,,,,
Gary Payton II,,,SG,GSW,@ NOP,11th,117.25,3000,0,15,8.9,0.2,1.41,50.68,22.85,7.51,0,23.3,2.2,6.3,0.00,0%,,,0,0,100,,16,0,,,,,
Nico Mannion,,,PG,GSW,@ NOP,10th,117.25,3000,0,16.5,10.7,2.3,0.86,31.01,16.55,8.26,0,18.5,4.0,12.4,0.00,0%,E,E,2.46,2.46,100,,23,0.8,,2,,3.50,1.2
Wenyen Gabriel,,,SF/PF,NOP,vs GSW,19th,119.25,3000,0,12.5,5.3,0.6,0.72,25.62,14.83,5.50,0.72,15.9,1.6,7.4,1.75,0%,E,E,2.18,2.18,100,,0,0.7,,2,,4.25,1.4
Kira Lewis Jr.,,,PG/SG,NOP,vs GSW,15th,119.25,3000,2.5,30.1,13.2,2.3,0.80,28.77,10.94,7.89,5.01,18.3,6.2,16.5,16.50,0%,B,D,15.8,15.8,100,,40,5.3,,7,,0.00,
Wesley Iwundu,,,SF/PF,NOP,vs GSW,22nd,119.25,3000,0,11.3,6.9,0.4,0.51,18.19,14.32,5.64,0,11.4,2.5,13.6,0.00,0%,,,0.79,0.79,100,,18,0.3,,2,,2.75,0.9
Klay Thompson,,,SF,GSW,@ NOP,11th,117.25,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Didi Louzada Silva,,,SG/SF,NOP,vs GSW,22nd,119.25,3000,0,0,,,,,,,0,,,,0.00,0.1%,,,0.00,0.00,100,,0,0,,,,,
James Nunnally,,,SG,NOP,vs GSW,15th,119.25,3000,0,5.6,4.3,0.0,0.66,23.54,21.50,2.80,0,15.4,2.0,6.5,0.00,0%,,,0.9,0.9,100,,35,0.3,,2,,2.25,0.8
Derrick Jones Jr.,,,SF,POR,@ ATL,15th,117.50,3000,0,17.7,16.3,0.8,0.70,25.05,9.14,8.20,0.38,12.2,5.4,23.4,1.50,0%,E,E,2.49,2.49,100,,50,0.8,,5,,2.00,0.7
Harry Giles,,,C,POR,@ ATL,21st,117.50,3000,0,12,9.4,0.8,0.96,34.63,21.03,5.42,0.58,15.7,2.5,9.8,1.00,0%,,,1,1,100,,42,0.3,,5,,12.75,4.3
Keljin Blevins,,,SG,POR,@ ATL,15th,117.50,3000,0,4.9,2.1,0.3,0.44,15.68,25.16,2.24,0.52,14.4,1.4,4.8,0.75,0%,,,0.37,0.37,100,,0,0.1,,,,,
TJ Leaf,,,PF/C,POR,@ ATL,21st,117.50,3000,0,1.5,2.8,0.0,0.47,16.50,5.00,0.75,0,11.6,1.0,6.0,0.00,0%,,,0.00,0.00,100,,0,0,,5,,5.25,1.8
Nassir Little,,,SF/PF,POR,@ ATL,15th,117.50,3000,0,25.2,9.8,0.5,0.71,25.44,14.66,9.27,3.56,13.1,3.6,13.9,8.75,0%,E,E,2.3,2.3,100,,5,0.8,,5,,4.50,1.5
Zach Collins,,,C,POR,@ ATL,21st,117.50,3000,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,3.0,0.00,0%,,,0,0,100,,0,0,,,,,
Rondae Hollis-Jefferson,,,PF/C,POR,@ ATL,19th,117.50,3000,0,13.2,10.1,1.4,0.87,31.44,18.84,5.81,0.79,13.8,2.0,11.6,1.50,0%,,,0.7,0.7,100,,42,0.2,,6,,0.00,
Kris Dunn,,,SF,ATL,vs POR,28th,119.50,3000,8.1,13.5,6.5,0.7,0.46,16.71,2.98,1.54,0.91,16.5,3.7,14.0,11.00,0%,,,0.67,0.67,100,,76,0.2,,,,,
Tony Snell,,,SG/SF,ATL,vs POR,27th,119.50,3000,1.4,27,11.8,1.3,0.56,20.22,10.24,7.31,5.83,9.1,3.7,21.1,20.50,0%,D,E,13.24,13.24,100,,38,4.4,Y,25,,10.75,3.6
Skylar Mays,,,SG,ATL,vs POR,25th,119.50,3000,0,13.9,7.3,0.8,0.87,31.39,19.62,6.97,0,18.3,3.0,8.4,0.00,0%,E,E,1.1,1.1,100,,5,0.4,,,,,
Bruno Fernando,,,C,ATL,vs POR,21st,119.50,3000,0,10.6,4.6,0.3,0.70,25.00,19.52,5.28,0,13.9,1.1,6.6,0.00,0%,,,0.98,0.98,100,,0,0.3,,,,,
Nathan Knight,,,C,ATL,vs POR,21st,119.50,3000,0,15.6,7.3,0.2,0.89,32.29,32.28,7.78,0,22.2,2.8,8.2,0.00,0%,E,E,1.06,1.06,100,,0,0.4,,,,,
Al-Farouq Aminu,,,SF/PF,CHI,vs PHI,12th,101.75,3000,0,29.4,14.7,1.4,0.78,27.97,11.19,9.70,4.12,13.8,4.5,18.9,13.25,0%,E,E,10.71,10.71,100,,34,3.6,,16,,10.25,3.4
Javonte Green,,,SG,CHI,vs PHI,12th,101.75,3000,0,12.1,7.4,0.4,0.64,23.36,12.67,6.04,0,13.6,2.4,11.5,0.00,0%,E,E,1.18,1.18,100,,18,0.4,,11,,12.75,4.3
Ryan Arcidiacono,,,PG,CHI,vs PHI,12th,101.75,3000,0,18.4,7.3,1.3,0.69,24.82,14.35,5.26,4.78,12.1,2.6,10.6,12.00,0%,E,E,7.84,7.84,100,,28,2.6,,5,,0.00,
Mike Scott,,,PF/C,PHI,@ CHI,3rd,108.75,3000,0,14.8,10.2,0.7,0.60,21.39,10.09,6.51,0.7,10.9,4.1,17.1,2.50,0%,,,0.49,0.49,100,,36,0.2,,5,,0.00,
Rayjon Tucker,,,SF,PHI,@ CHI,3rd,108.75,3000,0,5.8,4.5,0.5,0.96,34.66,29.08,2.92,0,15.9,1.1,4.7,0.00,0%,,,0.00,0.00,100,,35,0,,,,,
George Hill,,,PG/SG,PHI,@ CHI,2nd,108.75,3000,4.5,32.8,18.1,2.6,0.76,27.59,9.77,8.08,5.22,16.3,7.2,23.7,19.25,0%,D,E,12.08,12.08,100,,55,4,,13,,7.50,2.5
Mason Jones,,,SF,PHI,@ CHI,2nd,108.75,3000,0,16.6,9.8,1.3,0.93,33.66,17.99,8.30,0,22.4,3.8,10.5,0.00,0%,,,0.00,0.00,100,,15,0,,,,,
Isaiah Joe,,,SG,PHI,@ CHI,2nd,108.75,3000,0,15.3,6.2,0.5,0.67,24.41,19.74,7.65,0,17.0,3.1,9.2,0.00,0%,E,E,1.11,1.11,100,,0,0.4,,,,,
Paul Reed,,,PF,PHI,@ CHI,3rd,108.75,3000,0,15.6,7.5,0.3,1.15,41.89,25.12,7.81,0,21.9,2.7,6.5,0.00,0%,E,E,1.86,1.86,100,,0,0.6,,,,,
Troy Brown,,,SF,CHI,vs PHI,12th,101.75,3000,0,12.7,10.8,0.9,0.70,25.40,13.40,6.34,0,15.5,4.2,15.4,0.00,0%,,,0,0,100,,41,0,,,,,
Devon Dotson,,,PG,CHI,vs PHI,12th,101.75,3000,0,3.9,2.7,0.3,0.82,29.35,48.46,1.93,0,14.6,1.1,3.3,0.00,0%,,,0,0,100,,29,0,,,,,
Cristiano Da Silva Felicio,,,C,CHI,vs PHI,10th,101.75,3000,0,8.1,3.3,0.6,0.79,27.76,19.22,3.42,0.93,7.8,0.5,4.2,1.75,0%,,,1.23,1.23,100,,0,0.4,,,,,
Anthony Tolliver,,,PF/C,PHI,@ CHI,3rd,108.75,3000,0,8.3,5.0,0.3,0.46,16.62,23.70,3.52,1.32,13.0,1.7,10.8,2.00,0%,,,0.25,0.25,100,,30,0.1,,,,,
Adam Mokoka,,,PG,CHI,vs PHI,12th,101.75,3000,0,9.4,2.9,0.4,0.64,23.50,18.77,4.68,0,19.4,1.5,4.5,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Tim Frazier,,,PG,MEM,vs NYK,6th,112.50,3000,0,3.1,6.7,2.3,0.61,21.82,6.64,1.56,0,14.6,2.7,11.0,0.00,0%,,,0.4,0.4,100,,77,0.1,,,,,
Tyus Jones,,,PG,MEM,vs NYK,6th,112.50,3000,0,19.7,17.2,3.9,0.95,34.07,11.61,8.62,0.81,17.1,6.3,18.2,2.50,0%,,,0.86,0.86,100,,50,0.3,,9,,9.75,3.3
