Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,Own,vGrade,pGrade,Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Actual Ownership,Score,Val
Maxi Kleber,,,PF/C,DAL,@ MIA,8th,107.25,3700,0,14.9,18.6,1.3,0.68,24.67,8.87,7.44,0,10.7,5.5,27.2,0.00,0%,B,D,0,0,100,,60,0,,,,,
Kenrich Williams,,,SG/SF,OKC,vs SAC,8th,111.00,3700,6.4,39,18.1,2.2,0.84,30.43,10.97,9.31,7.62,14.6,6.0,21.5,25.00,0%,A,D,20.47,20.47,100,,49,5.5,,,,,
DeMarcus Cousins,,,C,LAC,vs TOR,27th,114.25,3700,0,43.7,23.7,2.1,1.30,46.92,19.59,12.65,7.62,26.8,7.8,18.2,14.00,0%,E,E,14.22,14.22,100,,47,3.8,,14,,17.50,4.7
Mychal Mulder,,,PG/SG,GSW,@ NOP,9th,116.50,3600,4.6,29.9,8.2,0.4,0.68,24.27,14.86,7.23,9.18,14.1,4.0,12.1,22.25,0%,D,D,15.94,15.94,100,,12,4.4,,27,,17.50,4.9
Maurice Harkless,,,SF/PF,SAC,@ OKC,5th,116.00,3600,8.1,38.9,10.9,0.9,0.55,19.72,11.09,8.82,9.24,10.2,3.7,19.9,30.00,0%,A,D,20.85,20.85,100,,19,5.8,Y,24,,21.50,6
Rajon Rondo,,,PG,LAC,vs TOR,29th,114.25,3600,6.1,37.1,15.4,4.1,0.93,33.42,13.22,8.86,7.16,17.0,4.7,16.6,19.50,0%,C,D,17.16,17.16,100,,42,4.8,,20,,14.25,4
Trey Burke,,,PG/SG,DAL,@ MIA,10th,107.25,3500,0,31.1,11.7,1.4,0.78,28.06,15.21,9.12,6.34,19.5,5.8,15.0,15.00,0%,E,E,9.6,9.6,100,,22,2.7,,7,,5.00,1.4
James Johnson,,,SF/PF,NOP,vs GSW,24th,118.50,3500,0.9,35.1,16.9,1.9,0.85,30.74,14.20,9.78,6.02,16.0,6.1,19.8,15.25,0%,C,D,17.01,17.01,100,,42,4.9,,23,,18.75,5.4
Ty Jerome,,,PG/SG,OKC,vs SAC,7th,111.00,3500,7.7,32.9,21.3,3.6,0.88,31.80,9.62,7.18,5.88,18.6,8.5,24.1,22.00,0%,A,D,20.3,20.3,100,,66,5.8,,19,,16.25,4.6
Cameron Payne,,,PG,PHX,@ CLE,3rd,116.00,3400,4,35.4,17.5,3.5,1.01,36.18,11.75,8.96,5.55,18.9,6.2,17.4,17.00,0%,B,D,17.6,17.6,100,,49,5.2,,17,,15.50,4.6
Dean Wade,,,PF/C,CLE,vs PHX,17th,104.00,3400,5.5,41.3,12.8,1.1,0.74,26.52,15.47,10.21,11.92,13.6,4.5,17.4,27.75,0%,B,D,17.7,17.7,100,,20,5.2,,31,,15.75,4.6
Bryn Forbes,,,PG/SG,MIL,vs BKN,27th,121.75,3400,1.9,31.2,14.3,0.6,0.74,26.65,12.26,8.36,6.64,18.5,7.6,19.4,19.50,0%,E,E,13.09,13.09,100,,42,3.9,,27,,18.25,5.4
Dewayne Dedmon,,,C,MIA,vs DAL,22nd,108.25,3400,2.7,27.2,18.2,0.4,1.37,49.20,19.21,7.00,6.94,22.3,4.4,13.3,13.00,0%,C,D,15.75,15.75,100,,62,4.6,,12,,20.00,5.9
Jaxson Hayes,,,C,NOP,vs GSW,19th,118.50,3400,5.3,29.8,13.7,0.5,0.91,32.80,12.66,6.99,5.36,14.7,3.9,15.0,15.25,0%,C,D,16.49,16.49,100,,49,4.9,,24,,23.25,6.8
Svi Mykhailiuk,,,SG,OKC,vs SAC,7th,111.00,3400,0,30.9,15.6,1.6,0.77,27.88,12.57,9.25,5.76,19.0,7.3,20.2,16.50,0%,D,E,14.72,14.72,100,,41,4.3,,18,,11.75,3.5
Dario Saric,,,PF/C,PHX,@ CLE,1st,116.00,3300,6.7,33.3,17.2,1.4,0.98,35.44,13.51,7.61,6.94,23.1,7.0,17.5,18.50,0%,C,D,15.98,15.98,100,,56,4.8,,12,,13.75,4.2
Sekou Doumbouya,,,PF,DET,vs CHA,28th,107.00,3300,10,31.6,9.2,0.8,0.64,23.25,11.90,6.19,9.67,16.8,4.5,14.3,29.25,0%,A,C,22.76,22.76,100,,33,6.9,Y,34,,35.50,10.8
Pat Connaughton,,,SF,MIL,vs BKN,20th,121.75,3300,8.1,34,17.2,1.2,0.75,26.99,10.19,7.39,6.58,11.9,5.6,22.9,23.25,0%,C,D,15.49,15.49,100,,57,4.7,,14,,5.75,1.7
Dwight Powell,,,C,DAL,@ MIA,8th,107.25,3300,4.2,32.9,12.9,0.7,0.84,30.25,13.61,8.19,7.18,13.2,3.2,15.3,19.00,0%,A,D,21.72,21.72,100,,37,6.6,,29,,34.00,10.3
Gabriel Deck,,,SF,OKC,vs SAC,8th,111.00,3300,4.1,33.8,19.0,2.3,0.98,35.38,12.74,8.49,6.64,17.4,7.7,19.3,18.75,0%,B,D,17.61,17.61,100,,55,5.3,,16,,26.75,8.1
Patrick Beverley,,,PG,LAC,vs TOR,29th,114.25,3300,1.1,34.1,19.3,2.1,0.82,29.60,13.25,9.43,6.16,14.8,6.1,23.5,16.75,0%,E,E,7.55,7.55,100,,51,2.3,,15,,16.25,4.9
Jevon Carter,,,PG/SG,PHX,@ CLE,3rd,116.00,3200,2.6,28.5,9.1,1.2,0.80,28.68,17.62,7.42,7.95,16.1,3.5,11.4,16.25,0%,E,E,9.17,9.17,100,,18,2.9,,13,,3.00,0.9
Deividas Sirvydis,,,SG,DET,vs CHA,28th,107.00,3200,4.3,12.9,2.3,0.1,0.77,27.19,29.80,2.46,9.11,26.6,1.1,3.0,11.00,0%,E,E,8.2,8.2,100,,0,2.6,,,,,
Damion Lee,,,SG/SF,GSW,@ NOP,11th,116.50,3200,0,13.4,14.4,1.3,0.76,27.41,11.10,6.71,0,12.8,4.8,19.0,0.00,0%,,,0,0,100,,53,0,,,,,
Chimezie Metu,,,PF/C,SAC,@ OKC,4th,116.00,3200,0,12.8,11.5,0.7,1.00,35.97,16.39,6.38,0,22.0,4.2,11.5,0.00,0%,E,E,2.02,2.02,100,,45,0.6,,,,,
Tony Bradley,,,C,OKC,vs SAC,6th,111.00,3200,0,35.7,17.5,0.8,1.08,38.91,12.67,10.53,4.58,15.1,4.7,16.2,13.00,0%,D,E,13.1,13.1,100,,40,4.1,,,,,
Paul Watson,,,SG,TOR,@ LAC,16th,103.25,3200,0,18.5,8.5,0.7,0.75,27.09,29.99,9.25,0,16.1,3.2,11.3,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Frank Kaminsky,,,C,PHX,@ CLE,1st,116.00,3100,1.6,32.9,14.9,1.5,1.02,36.71,13.48,8.96,5.34,18.7,5.2,14.6,14.25,0%,D,E,13.83,13.83,100,,40,4.5,,16,,20.00,6.5
Brad Wanamaker,,,PG/SG,CHA,@ DET,25th,111.00,3100,8.9,33.1,12.9,2.8,0.77,27.53,11.36,6.93,7.34,16.9,4.9,16.8,23.25,0%,A,D,18.86,18.86,100,,46,6.1,,31,,28.75,9.3
Wayne Ellington,,,SG/SF,DET,vs CHA,27th,107.00,3100,0,17.8,16.5,1.5,0.74,26.57,10.32,8.88,0,16.4,7.4,22.4,0.00,0%,,,0,0,100,,46,0,,,,,
Nico Mannion,,,PG,GSW,@ NOP,9th,116.50,3100,0,16.4,10.4,2.3,0.87,31.21,17.42,8.22,0,17.8,3.8,12.0,0.00,0%,E,E,1.26,1.26,100,,21,0.4,,,,,
Damian Jones,,,C,SAC,@ OKC,5th,116.00,3100,9.1,31.4,8.4,0.5,0.73,26.34,16.18,6.37,9.21,12.0,1.8,11.5,20.50,0%,C,E,14.32,14.32,100,,24,4.6,,16,,14.75,4.8
Josh Hall,,,PF,OKC,vs SAC,8th,111.00,3100,0,13.4,7.1,1.4,0.55,19.94,10.02,5.57,1.04,18.9,3.3,12.8,3.75,0%,E,E,4.75,4.75,100,,22,1.5,,22,,17.75,5.7
DeAndre Bembry,,,PG/SF,TOR,@ LAC,16th,103.25,3100,3.9,35.1,13.1,1.9,0.74,26.64,12.94,8.91,7.91,14.6,3.8,17.6,22.00,0%,B,D,16.14,16.14,100,,32,5.2,,17,,13.50,4.4
E'Twaun Moore,,,SG/SF,PHX,@ CLE,1st,116.00,3000,0,14.3,9.9,1.5,0.68,24.62,12.99,7.15,0,16.2,4.3,14.5,0.00,0%,E,E,1.77,1.77,100,,28,0.6,,,,,
Langston Galloway,,,PG/SG,PHX,@ CLE,3rd,116.00,3000,0,12.6,7.6,0.7,0.71,25.62,17.24,6.31,0,17.1,3.4,10.7,0.00,0%,E,E,2.1,2.1,100,,17,0.7,,,,,
Ty-Shon Alexander,,,PG,PHX,@ CLE,1st,116.00,3000,0,4.5,1.7,0.2,0.53,18.84,15.32,2.26,0,25.3,1.1,3.2,0.00,0%,,,0.00,0.00,100,,0,0,,1,,1.50,0.5
Abdel Nader,,,SF/PF,PHX,@ CLE,1st,116.00,3000,0,14.6,12.6,0.8,0.86,31.04,23.80,7.32,0,20.6,4.8,14.7,0.00,0%,,,0,0,100,,42,0,,,,,
Brodric Thomas,,,SG,CLE,vs PHX,13th,104.00,3000,0,19.6,6.4,0.8,0.71,25.74,16.94,5.80,5.18,23.0,2.7,9.0,11.00,0%,E,E,9.91,9.91,100,,9,3.3,,1,,0.00,
Jeremiah Martin,,,PG,CLE,vs PHX,15th,104.00,3000,0,14.9,4.3,1.0,0.54,19.13,15.75,4.75,2.52,21.3,3.0,8.0,5.75,0%,E,E,3.49,3.49,100,,0,1.2,,1,,0.00,
Dylan Windler,,,SG,CLE,vs PHX,13th,104.00,3000,0,16.1,13.1,1.1,0.79,28.29,11.95,8.06,0,15.4,4.2,16.6,0.00,0%,,,0.00,0.00,100,,38,0,,,,,
Matthew Dellavedova,,,PG,CLE,vs PHX,15th,104.00,3000,0,12.4,12.5,4.5,0.73,26.04,9.20,6.19,0,12.4,4.3,17.2,0.00,0%,,,0.00,0.00,100,,50,0,,,,,
Lamar Stevens,,,SF,CLE,vs PHX,19th,104.00,3000,0,14.8,9.4,0.6,0.75,26.96,16.64,7.40,0,16.6,3.4,12.5,0.00,0%,,,0,0,100,,21,0,,,,,
Mfiondu Kabengele,,,PF,CLE,vs PHX,17th,104.00,3000,3.6,22.3,4.1,0.4,0.75,26.74,24.42,5.34,9.5,15.4,1.6,5.5,14.00,0%,D,E,12.72,12.72,100,,0,4.2,,5,,6.75,2.3
Jalen Smith,,,C,PHX,@ CLE,1st,116.00,3000,0,7.5,3.0,0.1,0.71,25.43,23.22,3.47,0.48,19.8,1.5,4.2,0.75,0%,E,E,1.98,1.98,100,,0,0.7,,1,,0.00,
Damyean Dotson,,,SG/SF,CLE,vs PHX,19th,104.00,3000,0.1,30.3,13.1,2.1,0.69,24.85,10.54,8.63,5.56,17.2,6.3,19.0,19.00,0%,C,E,14.63,14.63,100,,34,4.9,,26,,13.00,4.3
Isaiah Hartenstein,,,C,CLE,vs PHX,17th,104.00,3000,0,20.2,13.7,1.1,1.14,41.10,14.12,10.10,0,18.9,3.5,12.0,0.00,0%,,,0,0,100,,26,0,,,,,
Vernon Carey Jr.,,,C,CHA,@ DET,20th,111.00,3000,0,22.9,5.0,0.1,0.79,28.78,45.19,7.75,10.98,18.4,1.9,6.3,8.75,0%,E,E,7.43,7.43,100,,0,2.5,,6,,7.75,2.6
Cody Zeller,,,C,CHA,@ DET,20th,111.00,3000,2.1,35.9,21.8,1.9,1.06,38.37,11.34,9.68,4.8,18.8,6.6,20.5,15.25,0%,B,D,16.16,16.16,100,,56,5.4,,17,,24.00,8
Nick Richards,,,C,CHA,@ DET,20th,111.00,3000,0,4,1.7,0.1,0.47,16.74,19.17,1.72,0.53,10.9,0.5,3.6,1.00,0%,,,0.71,0.71,100,,0,0.2,,,,,
Nate Darling,,,SG,CHA,@ DET,24th,111.00,3000,0,4.8,2.4,0.2,0.60,21.38,17.71,2.38,0,16.2,1.2,4.0,0.00,0.1%,,,0.00,0.00,100,,1,0,,,,,
Grant Riller,,,PG,CHA,@ DET,25th,111.00,3000,0,10.8,4.2,0.6,1.05,37.80,38.01,3.17,5.28,21.9,1.8,4.0,5.00,0%,E,E,1.82,1.82,100,,25,0.6,,,,,
Dennis Smith Jr.,,,PG,DET,vs CHA,18th,107.00,3000,0,21.3,18.0,3.3,0.98,35.34,14.39,10.63,0,20.8,6.3,18.3,0.00,0%,,,0.00,0.00,100,,41,0,,,,,
Jahlil Okafor,,,C,DET,vs CHA,18th,107.00,3000,0,13.2,8.4,0.6,0.74,26.92,13.12,4.71,1.46,16.7,3.2,11.3,4.00,0%,E,E,5.1,5.1,100,,44,1.7,,22,,16.50,5.5
Rodney McGruder,,,SG/SF,DET,vs CHA,27th,107.00,3000,0,20.5,10.2,1.0,0.84,30.15,18.74,10.25,0,16.3,4.4,12.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Bismack Biyombo,,,C,CHA,@ DET,20th,111.00,3000,12,39.4,16.0,1.3,0.77,27.75,9.02,7.81,6.58,11.7,3.7,20.7,26.25,0%,A,D,21.07,21.07,100,,51,7,Y,24,,14.00,4.7
Caleb Martin,,,SG/SF,CHA,@ DET,24th,111.00,3000,11.4,39.5,11.8,1.2,0.80,28.82,12.28,8.03,9.72,17.0,4.7,14.7,28.50,0%,A,C,25.44,25.44,100,,32,8.5,Y,34,,32.75,10.9
Saben Lee,,,PG,DET,vs CHA,18th,107.00,3000,5.6,38,14.2,3.5,0.93,33.49,13.14,9.25,7.67,15.3,4.1,15.3,21.00,0%,A,C,23.03,23.03,100,,35,7.7,,19,,14.25,4.8
Tyler Cook,,,PF/C,DET,vs CHA,28th,107.00,3000,4.2,27.3,8.7,0.6,0.71,25.36,13.05,6.60,6.98,13.6,3.0,12.3,19.25,0%,A,D,16.69,16.69,100,,24,5.6,,3,,0.00,
P.J. Tucker,,,SF/PF,MIL,vs BKN,30th,121.75,3000,2.8,29.1,13.4,1.2,0.50,17.89,8.42,7.50,5.09,7.1,3.6,27.0,21.75,0%,E,E,11.37,11.37,100,,44,3.8,,20,,12.25,4.1
Jeff Teague,,,PG,MIL,vs BKN,27th,121.75,3000,0,17.5,13.5,2.4,0.77,27.76,11.91,8.76,0,16.3,5.1,17.6,0.00,0%,,,0,0,100,,35,0,,,,,
Justin Jackson,,,PF,MIL,vs BKN,30th,121.75,3000,0,15.6,13.2,1.5,0.80,28.90,15.60,7.78,0,22.6,6.4,16.5,0.00,0%,,,0.00,0.00,100,,41,0,,,,,
Sam Merrill,,,PG/SG,MIL,vs BKN,20th,121.75,3000,0,15.1,6.1,0.7,0.82,29.80,30.43,7.54,0,14.8,2.3,7.4,0.00,0%,E,E,1.13,1.13,100,,0,0.4,,,,,
Mamadi Diakite,,,C,MIL,vs BKN,30th,121.75,3000,0,14.4,7.6,0.5,0.92,32.67,16.32,7.18,0,14.3,2.4,8.3,0.00,0%,,,0.00,0.00,100,,6,0,,,,,
Thanasis Antetokounmpo,,,PF,MIL,vs BKN,30th,121.75,3000,0,18.4,8.4,0.9,0.82,29.55,17.57,8.64,0.61,15.3,2.6,10.2,1.25,0%,E,E,1.09,1.09,100,,0,0.4,,0,,0.00,
Jordan Nwora,,,PF,MIL,vs BKN,30th,121.75,3000,0,22.1,9.4,0.3,1.07,38.19,24.14,11.05,0,22.1,4.2,8.8,0.00,0%,E,E,1.37,1.37,100,,0,0.5,,,,,
Reggie Perry,,,PF/C,BKN,@ MIL,26th,120.75,3000,0,14.7,9.0,0.6,1.03,37.07,23.83,7.35,0,20.7,3.3,8.7,0.00,0%,E,E,1.81,1.81,100,,18,0.6,,,,,
Nicolas Claxton,,,C,BKN,@ MIL,27th,120.75,3000,6,32.3,18.0,1.1,0.97,34.92,14.29,7.52,6.45,14.7,4.8,18.6,16.25,0%,C,E,13.78,13.78,100,,58,4.6,,5,,2.50,0.8
Timothe Luwawu-Cabarrot,,,SF,BKN,@ MIL,28th,120.75,3000,0,14.9,13.0,1.2,0.70,24.94,14.15,7.47,0,18.5,6.3,18.7,0.00,0%,,,0.74,0.74,100,,43,0.2,,,,,
Axel Toupane,,,SG,MIL,vs BKN,20th,121.75,3000,0,12,4.8,0.5,0.63,22.43,19.64,5.99,0,9.3,1.4,7.6,0.00,0%,,,0,0,100,,0,0,,,,,
Mike James,,,PG,BKN,@ MIL,21st,120.75,3000,0,22,13.6,3.7,0.79,28.49,13.16,8.72,2.01,22.0,6.2,17.2,5.50,0%,,,0.61,0.61,100,,36,0.2,,10,,16.75,5.6
Rodions Kurucs,,,SF/PF,MIL,vs BKN,28th,121.75,3000,0,9,4.6,0.5,0.78,28.23,21.99,4.50,0,19.2,1.5,5.9,0.00,0%,E,E,1.02,1.02,100,,2,0.3,,,,,
Tyler Johnson,,,PG/SG,BKN,@ MIL,28th,120.75,3000,0.2,25.8,10.7,1.1,0.61,22.11,18.94,7.32,7.76,14.1,4.7,17.4,14.75,0%,E,E,7.56,7.56,100,,32,2.5,,,,,
Chris Chiozza,,,PG,BKN,@ MIL,21st,120.75,3000,0,19,10.9,3.0,1.03,37.00,23.34,9.49,0,17.6,4.0,10.6,0.00,0%,,,0.00,0.00,100,,13,0,,,,,
Spencer Dinwiddie,,,SG,BKN,@ MIL,21st,120.75,3000,0,4.5,18.1,3.0,0.85,30.52,5.96,2.24,0,15.3,5.3,21.3,0.00,0%,,,0.00,0.00,100,,88,0,,,,,
KZ Okpala,,,SF/PF,MIA,vs DAL,18th,108.25,3000,0,14.7,6.4,0.5,0.53,19.03,14.64,6.21,1.53,9.8,2.7,12.0,3.75,0%,E,E,5.23,5.23,100,,3,1.7,,20,,8.00,2.7
Max Strus,,,SG/SF,MIA,vs DAL,17th,108.25,3000,3.5,32.2,9.2,0.6,0.71,25.59,17.82,8.21,10.4,17.2,4.7,12.9,21.00,0%,B,D,15.21,15.21,100,,11,5.1,,15,,11.25,3.8
Precious Achiuwa,,,C,MIA,vs DAL,22nd,108.25,3000,0,16,11.1,0.5,0.93,33.33,15.38,8.01,0,19.7,3.6,12.0,0.00,0%,E,E,1.25,1.25,100,,28,0.4,,6,,6.75,2.3
Boban Marjanovic,,,C,DAL,@ MIA,9th,107.25,3000,0,27.5,11.6,0.3,1.29,46.21,19.77,9.74,3.3,23.9,4.0,9.0,6.00,0%,E,E,9.5,9.5,100,,16,3.2,,,,,
Tyler Bey,,,SF/PF,DAL,@ MIA,8th,107.25,3000,0,5.3,2.9,0.1,0.74,26.43,16.70,2.65,0,16.8,1.4,3.9,0.00,0%,,,0.00,0.00,100,,9,0,,2,,1.50,0.5
J.J. Redick,,,SG,DAL,@ MIA,9th,107.25,3000,0,24.6,12.6,1.2,0.74,26.45,10.77,7.29,3.66,19.6,6.3,17.1,12.25,0%,E,E,9.53,9.53,100,,42,3.2,,6,,3.25,1.1
Udonis Haslem,,,C,MIA,vs DAL,18th,108.25,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Nemanja Bjelica,,,PF/C,MIA,vs DAL,18th,108.25,3000,0,21.1,13.4,1.7,0.87,31.34,13.52,9.75,0.66,16.3,5.0,15.4,1.75,0%,E,E,1.3,1.3,100,,27,0.4,,,,,
Gabe Vincent,,,SG,MIA,vs DAL,26th,108.25,3000,0,24.5,9.0,1.2,0.67,23.96,23.43,8.62,7,18.1,4.7,13.5,10.75,0%,E,E,4.23,4.23,100,,4,1.4,,12,,18.75,6.3
Willie Cauley-Stein,,,C,DAL,@ MIA,9th,107.25,3000,10.2,41.1,14.1,0.6,0.82,29.47,11.68,8.84,7.54,12.6,3.5,17.2,23.25,0%,C,E,14.23,14.23,100,,37,4.7,Y,18,,7.25,2.4
Andre Iguodala,,,SF/PF,MIA,vs DAL,17th,108.25,3000,10.2,34.8,15.5,2.2,0.72,25.99,10.53,7.03,7.97,11.4,4.1,21.4,27.25,0%,A,D,20.89,20.89,100,,55,7,Y,22,,5.00,1.7
Tyrell Terry,,,PG,DAL,@ MIA,9th,107.25,3000,0,6.9,3.7,0.6,0.65,23.05,19.93,3.43,0,18.2,1.5,5.7,0.00,0%,,,0.00,0.00,100,,7,0,,,,,
Nicolo Melli,,,PF,DAL,@ MIA,8th,107.25,3000,0,21,8.3,0.9,0.68,24.40,15.14,6.32,4.31,11.4,2.9,12.2,10.25,0%,E,E,7.07,7.07,100,,24,2.4,,15,,9.50,3.2
Nate Hinton,,,SF,DAL,@ MIA,9th,107.25,3000,0,5.9,3.4,0.4,0.83,30.32,24.08,2.97,0,19.8,1.6,4.1,0.00,0%,,,0.00,0.00,100,,13,0,,2,,0.00,
Josh Green,,,SF,DAL,@ MIA,9th,107.25,3000,0,12.9,6.2,0.6,0.57,20.75,12.46,5.35,1.21,13.7,2.3,10.8,3.50,0%,,,0.74,0.74,100,,14,0.2,,24,,19.00,6.3
Gary Payton II,,,SG,GSW,@ NOP,11th,116.50,3000,0,15,8.9,0.2,1.41,50.68,22.85,7.51,0,23.3,2.2,6.3,0.00,0%,,,0,0,100,,16,0,,,,,
Klay Thompson,,,SF,GSW,@ NOP,11th,116.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Didi Louzada Silva,,,SG/SF,NOP,vs GSW,23rd,118.50,3000,0,0,,,,,,,0,,,,0.00,0.1%,,,0.00,0.00,100,,0,0,,,,,
Eric Paschall,,,PF/C,GSW,@ NOP,12th,116.50,3000,0,14.6,16.1,1.3,0.93,33.27,12.22,7.28,0,23.9,7.5,17.4,0.00,0%,,,0,0,100,,55,0,,,,,
Alen Smailagic,,,PF/C,GSW,@ NOP,12th,116.50,3000,0,8.5,4.5,0.3,1.00,35.28,24.15,4.26,0,13.8,1.6,4.5,0.00,0%,E,E,1.05,1.05,100,,5,0.4,,,,,
Wesley Iwundu,,,SF/PF,NOP,vs GSW,23rd,118.50,3000,0,11.2,6.8,0.4,0.51,18.32,15.05,5.61,0,12.2,2.5,13.3,0.00,0%,,,0.78,0.78,100,,18,0.3,,,,,
Wenyen Gabriel,,,SF/PF,NOP,vs GSW,19th,118.50,3000,0,10.6,5.2,0.5,0.73,26.58,19.43,5.32,0,18.7,1.6,7.1,0.00,0%,E,E,2.18,2.18,100,,0,0.7,,,,,
James Nunnally,,,SG,NOP,vs GSW,15th,118.50,3000,0,5.2,3.9,0.0,0.70,24.75,19.66,2.62,0,15.8,1.6,5.6,0.00,0%,,,0.6,0.6,100,,33,0.2,,9,,5.50,1.8
Kira Lewis Jr.,,,PG/SG,NOP,vs GSW,15th,118.50,3000,0,27.7,12.9,2.3,0.79,28.51,11.55,8.03,4.33,18.0,6.1,16.3,13.50,0%,D,E,12.43,12.43,100,,38,4.1,,7,,0.00,
Al Horford,,,C,OKC,vs SAC,6th,111.00,3000,0,21.2,31.8,3.4,1.14,40.96,12.41,10.61,0,22.0,12.9,27.9,0.00,0%,,,0.00,0.00,100,,67,0,,,,,
Mike Muscala,,,C,OKC,vs SAC,6th,111.00,3000,0,14.6,17.3,0.8,0.94,33.69,11.32,7.28,0,20.3,7.6,18.5,0.00,0%,,,0.00,0.00,100,,58,0,,,,,
Jahmi'us Ramsey,,,PG/SG,SAC,@ OKC,7th,116.00,3000,0,11.4,4.2,0.4,1.14,40.50,24.21,3.63,3.36,22.8,1.7,3.7,5.00,0%,E,E,10.45,10.45,100,,14,3.5,,3,,0.00,
Robert Woodard II,,,SG,SAC,@ OKC,5th,116.00,3000,0,5.8,3.3,0.0,1.27,44.38,33.09,2.90,0,24.9,1.3,2.6,0.00,0%,,,0.00,0.00,100,,12,0,,,,,
Justin Robinson,,,PG,OKC,vs SAC,7th,111.00,3000,0,11.3,5.6,1.0,0.57,20.56,12.59,5.64,0,11.3,2.3,9.8,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Louis King,,,SF,SAC,@ OKC,5th,116.00,3000,0,0,,,,,,,0,,,,0.00,0.1%,,,0.00,0.00,100,,0,0,,,,,
Darius Miller,,,SF,OKC,vs SAC,8th,111.00,3000,0,12.2,10.2,1.2,0.88,31.61,10.60,6.08,0,13.1,2.8,11.6,0.00,0%,,,0.00,0.00,100,,40,0,,,,,
Kyle Guy,,,PG/SG,SAC,@ OKC,4th,116.00,3000,0,25.2,6.1,0.9,0.84,30.02,18.99,7.57,5.93,21.2,2.8,7.3,11.25,0%,E,E,6.75,6.75,100,,0,2.3,,11,,5.25,1.8
Jaylen Hoard,,,SF/PF,OKC,vs SAC,6th,111.00,3000,0,11.9,11.8,0.8,0.73,26.39,11.91,5.96,0,17.4,4.3,16.1,0.00,0%,E,E,1.25,1.25,100,,49,0.4,,18,,22.75,7.6
Charlie Brown,,,SG,OKC,vs SAC,6th,111.00,3000,0,16.3,11.6,0.7,0.73,26.06,1.47,5.21,0.29,18.7,6.3,16.0,7.00,0%,E,E,1.12,1.12,100,,55,0.4,,,,,
Chris Silva,,,PF,SAC,@ OKC,5th,116.00,3000,0,13.5,6.5,0.5,0.92,32.97,15.96,6.74,0,19.5,1.2,7.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Justin James,,,SF,SAC,@ OKC,7th,116.00,3000,7.3,21.1,3.9,0.5,0.57,20.41,21.22,3.95,10.02,15.1,1.9,6.8,17.00,0%,B,D,15.08,15.08,100,,0,5,,18,,14.75,4.9
Patrick Patterson,,,PF/C,LAC,vs TOR,19th,114.25,3000,0,16.7,9.6,0.6,0.68,24.46,12.37,5.98,2.23,14.1,4.0,14.2,6.50,0%,E,E,4.16,4.16,100,,38,1.4,,,,,
Amir Coffey,,,PG/SG,LAC,vs TOR,26th,114.25,3000,0,14.4,7.0,0.6,0.64,22.97,16.41,7.20,0,15.0,2.9,10.9,0.00,0%,,,0,0,100,,0,0,,,,,
Jay Scrubb,,,SG,LAC,vs TOR,26th,114.25,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Rodney Hood,,,SG/SF,TOR,@ LAC,16th,103.25,3000,0,21.8,9.8,1.0,0.55,19.67,9.46,6.52,3.74,13.6,4.9,17.9,14.25,0%,E,E,8.19,8.19,100,,33,2.7,,3,,2.00,0.7
Daniel Oturu,,,C,LAC,vs TOR,27th,114.25,3000,0,8.2,3.7,0.3,0.82,30.06,26.13,4.08,0,15.0,1.2,4.5,0.00,0%,E,E,1.67,1.67,100,,0,0.6,,,,,
Yogi Ferrell,,,PG,LAC,vs TOR,29th,114.25,3000,0,16.6,15.4,3.0,1.10,39.60,7.13,8.31,0,18.7,6.2,14.0,0.00,0%,E,E,1.59,1.59,100,,46,0.5,,,,,
Stanley Johnson,,,SF/PF,TOR,@ LAC,16th,103.25,3000,8.9,35.5,10.1,1.3,0.69,24.83,19.68,7.60,14.35,12.3,2.9,14.6,26.25,0%,A,D,19.2,19.2,100,,25,6.4,Y,33,,14.75,4.9
Yuta Watanabe,,,PF,TOR,@ LAC,16th,103.25,3000,8.5,35.2,11.2,0.8,0.81,29.05,12.81,7.64,8.45,10.8,3.3,13.8,23.75,0%,A,D,21.07,21.07,100,,32,7,Y,30,,19.50,6.5
Freddie Gillespie,,,C,TOR,@ LAC,16th,103.25,3000,1.5,27.5,13.4,0.4,0.84,30.22,11.19,7.43,4.51,13.1,3.9,15.9,14.50,0%,C,E,13.81,13.81,100,,45,4.6,,15,,17.50,5.8
Aron Baynes,,,C,TOR,@ LAC,15th,103.25,3000,0,16.1,14.7,0.9,0.81,28.99,11.78,8.06,0,16.3,5.6,18.2,0.00,0%,E,E,1.74,1.74,100,,45,0.6,,,,,
