Player,Inj,Likes,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,Own,vGrade,pGrade,Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Actual Ownership,Score,Val
Grayson Allen,,,SG/SF,MEM,@ MIN,1st,120.25,4200,8.7,40.8,21.0,2.2,0.82,29.66,9.29,9.17,6.84,16.4,8.4,25.5,26.50,0%,B,D,21.67,21.67,100,,56,5.2,Y,6,,1.50,0.4
Doug McDermott,,,PF,IND,vs SAC,8th,122.75,4200,11.5,40.3,20.9,1.3,0.86,31.08,10.73,8.21,8.27,20.2,9.9,24.2,27.75,0%,A,C,25.75,25.75,100,,61,6.1,Y,28,,16.25,3.9
Dwight Howard,,,C,PHI,@ HOU,24th,117.25,4200,2.9,37.6,20.8,0.8,1.21,43.63,16.31,9.89,6.68,18.5,4.4,17.2,14.75,0%,C,D,19.34,19.34,100,,52,4.6,,16,,22.00,5.2
Taurean Prince,,,SF,CLE,vs POR,27th,107.50,4100,0,19.2,19.3,1.9,0.88,31.50,10.14,9.58,0,19.9,8.0,22.0,0.00,0%,,,0.00,0.00,100,,50,0,,,,,
Xavier Tillman,,,C,MEM,@ MIN,2nd,120.25,4100,3.3,32.8,16.5,1.3,0.89,32.05,12.55,8.42,5.58,14.0,5.1,18.6,16.00,0%,D,D,16.48,16.48,100,,49,4,,28,,28.25,6.9
Armoni Brooks,,,PG,HOU,vs PHI,12th,103.25,4100,9.1,38.9,14.7,1.2,0.65,23.58,10.23,8.51,9.38,17.1,7.4,22.5,33.00,0%,B,D,21.35,21.35,100,,42,5.2,,31,,28.00,6.8
Jaylen Nowell,,,PG/SG,MIN,vs MEM,5th,117.25,4000,0,18.9,16.7,1.6,0.89,31.95,13.28,9.45,0,22.1,8.4,18.8,0.00,0%,E,E,1.34,1.34,100,,43,0.3,,,,,
Brandon Goodwin,,,PG,ATL,vs PHX,15th,113.25,4000,0,17.9,10.7,2.1,0.78,27.86,14.90,8.94,0,20.2,5.0,13.8,0.00,0%,,,0.8,0.8,100,,16,0.2,,4,,8.75,2.2
Justin Holiday,,,SF,IND,vs SAC,5th,122.75,4000,11.3,39.4,21.4,1.7,0.70,25.32,8.58,8.03,6.91,14.0,8.7,30.4,29.00,0%,C,D,19.54,19.54,100,,62,4.9,,19,,18.75,4.7
Danuel House,,,SF/PF,HOU,vs PHI,12th,103.25,4000,0,17.7,18.9,1.8,0.71,25.34,8.43,8.83,0,14.9,7.6,26.8,0.00,0%,,,0,0,100,,53,0,,,,,
Shake Milton,,,PG/SG,PHI,@ HOU,25th,117.25,4000,2.4,34.6,21.9,3.0,0.94,33.66,12.82,9.19,6.14,25.2,10.7,23.4,17.25,0%,D,D,17.7,17.7,100,,58,4.4,,23,,30.50,7.6
Seth Curry,,,SG,PHI,@ HOU,25th,117.25,4000,10.7,42.3,21.7,2.7,0.75,27.05,10.32,9.03,8.6,17.1,9.8,28.9,30.00,0%,B,D,21.62,21.62,100,,58,5.4,Y,22,,20.75,5.2
Lonnie Walker IV,,,PG/SG,SAS,@ UTA,22nd,106.00,4000,5.3,38.5,18.4,1.6,0.73,26.37,9.58,9.48,6.92,20.2,10.0,25.2,26.00,0%,C,D,18.89,18.89,100,,48,4.7,,21,,19.50,4.9
Carmelo Anthony,,,PF,POR,@ CLE,1st,119.50,3900,9.2,41.4,22.8,1.5,0.92,33.33,10.10,9.21,6.8,23.5,11.5,24.7,24.25,0%,B,D,19.7,19.7,100,,60,5.1,,22,,31.25,8
Cameron Johnson,,,SF/PF,PHX,@ ATL,15th,114.25,3900,12.6,34.2,18.4,1.5,0.77,27.56,9.74,6.15,7.24,17.2,8.0,24.0,26.75,0%,C,D,18.03,18.03,100,,67,4.6,,19,,10.50,2.7
Jeremy Lamb,,,SG/SF,IND,vs SAC,5th,122.75,3900,0,20.7,20.5,1.5,0.97,34.79,11.63,10.35,0,18.7,7.7,21.2,0.00,0%,E,E,0,0,100,,50,0,,,,,
Danny Green,,,SF,PHI,@ HOU,21st,117.25,3900,8.1,42.7,22.0,1.7,0.78,28.10,9.30,9.88,7.17,13.6,7.9,28.2,27.75,0%,B,D,20.09,20.09,100,,55,5.2,Y,24,,23.50,6
KJ Martin Jr.,,,PF,HOU,vs PHI,9th,103.25,3900,17.7,49.5,17.3,0.6,0.82,29.63,13.52,9.08,13.71,14.6,5.7,21.0,36.50,0%,A,B,38.48,38.48,100,,48,9.9,Y,44,,50.00,12.8
Alec Burks,,,SF,NYK,@ DEN,14th,105.75,3900,3,36.8,23.8,2.2,0.93,33.55,9.95,9.66,4.91,20.4,10.0,25.5,17.75,0%,E,E,12.55,12.55,100,,59,3.2,,16,,7.50,1.9
Rudy Gay,,,SF/PF,SAS,@ UTA,25th,106.00,3900,11.5,37.7,22.7,1.4,1.04,37.48,9.80,7.47,5.99,23.6,10.0,21.8,22.00,0%,B,D,19.74,19.74,100,,67,5.1,,7,,1.25,0.3
Payton Pritchard,,,PG,BOS,@ ORL,20th,116.50,3800,4.1,36.1,15.0,1.8,0.78,28.02,12.09,9.13,7.39,16.4,6.2,19.3,22.00,0%,E,E,14.21,14.21,100,,39,3.7,,18,,18.75,4.9
Mitchell Robinson,,,C,NYK,@ DEN,11th,105.75,3800,0,15.4,24.2,0.5,0.88,31.68,8.72,7.71,0,11.9,5.7,27.5,0.00,0%,,,0,0,100,,68,0,,,,,
Jaden McDaniels,,,PF,MIN,vs MEM,4th,117.25,3700,10.8,39.2,16.3,1.1,0.68,24.57,24.69,8.11,20.75,13.8,5.8,23.9,30.25,0%,A,C,22.63,22.63,100,,50,6.1,Y,26,,17.75,4.8
Ishmael Smith,,,PG,WAS,@ MIL,21st,120.00,3700,11.9,34.8,18.2,4.0,0.89,32.16,9.62,6.53,5.75,15.4,6.4,20.4,21.50,0%,A,D,20.44,20.44,100,,64,5.5,,22,,6.00,1.6
Torrey Craig,,,PF,PHX,@ ATL,15th,114.25,3700,2.3,34.1,13.7,0.9,0.90,32.30,14.19,9.09,7.78,13.5,4.3,15.3,19.75,0%,A,D,21.26,21.26,100,,34,5.7,Y,22,,6.25,1.7
Taj Gibson,,,PF/C,NYK,@ DEN,12th,105.75,3700,5.3,34.5,16.6,0.7,0.79,28.68,11.73,8.35,6.52,10.1,3.4,20.9,20.00,0%,D,D,15.08,15.08,100,,50,4.1,,11,,8.75,2.4
Georges Niang,,,PF,UTA,vs SAS,11th,113.00,3700,6.8,34.3,11.9,0.8,0.78,28.06,13.24,7.86,9.01,16.4,5.3,15.2,24.50,0%,A,D,21.65,21.65,100,,34,5.9,Y,23,,18.50,5
Naz Reid,,,PF/C,MIN,vs MEM,4th,117.25,3600,6.2,40.3,21.4,1.0,1.12,40.19,14.05,9.75,6.73,22.8,8.2,19.1,17.25,0%,B,D,18.27,18.27,100,,54,5.1,,25,,29.25,8.1
Davis Bertans,,,PF,WAS,@ MIL,28th,120.00,3600,11.6,42.7,19.3,0.9,0.78,27.91,11.73,8.90,8.96,16.2,8.2,24.8,27.50,0%,A,D,20.24,20.24,100,,54,5.6,,27,,15.50,4.3
Jae Crowder,,,SF/PF,PHX,@ ATL,15th,114.25,3600,0,16.7,22.2,2.1,0.81,29.10,9.95,8.34,0,15.8,8.1,27.5,0.00,0%,C,D,0,0,100,,62,0,,,,,
Aaron Holiday,,,PG/SG,IND,vs SAC,7th,122.75,3600,10.2,41,13.3,1.7,0.76,27.47,13.83,8.80,10.66,19.9,6.6,17.4,27.75,0%,B,D,19.59,19.59,100,,34,5.4,Y,27,,13.50,3.8
Maurice Harkless,,,SF/PF,SAC,@ IND,23rd,116.75,3600,5.7,36.7,11.3,0.9,0.57,20.22,11.21,8.88,8.25,10.5,3.9,20.0,26.50,0%,C,D,17.11,17.11,100,,21,4.8,Y,35,,22.75,6.3
Sterling Brown,,,SG/SF,HOU,vs PHI,12th,103.25,3600,0,17.7,18.3,1.4,0.76,27.33,10.57,8.86,0,13.4,6.5,24.1,0.00,0%,,,0,0,100,,52,0,,,,,
Immanuel Quickley,,,PG/SG,NYK,@ DEN,14th,105.75,3600,1.9,39,19.4,2.1,0.99,35.78,12.83,10.61,6.5,25.6,9.2,19.5,18.25,0%,C,D,16.69,16.69,100,,45,4.6,,24,,24.75,6.9
Brandon Clarke,,,PF/C,MEM,@ MIN,2nd,120.25,3500,9.8,37,23.7,1.7,0.96,34.62,9.55,7.78,4.97,17.1,8.6,24.6,18.75,0%,A,D,19.27,19.27,100,,67,5.5,,23,,29.00,8.3
Juan Hernangomez,,,SF/PF,MIN,vs MEM,4th,117.25,3500,2.7,38.6,14.9,0.7,0.87,31.23,15.48,10.27,9.03,17.8,5.7,17.2,21.00,0%,B,D,18.48,18.48,100,,31,5.3,,24,,15.75,4.5
Goga Bitadze,,,C,IND,vs SAC,6th,122.75,3500,4.1,31.8,13.5,0.7,1.15,41.51,17.56,7.93,6.71,18.2,4.3,11.7,13.75,0%,C,D,15.79,15.79,100,,41,4.5,,21,,20.00,5.7
Paul Millsap,,,PF/C,DEN,vs NYK,7th,108.75,3500,7.5,34.7,20.5,1.7,0.98,35.41,13.56,7.77,7.35,18.7,7.0,20.9,19.50,0%,A,D,21.58,21.58,100,,62,6.2,Y,24,,18.50,5.3
Elfrid Payton,,,PG,NYK,@ DEN,11th,105.75,3500,2.5,34.4,21.9,3.4,0.89,32.00,9.65,9.11,4.36,23.3,10.5,24.7,16.25,0%,D,D,15.44,15.44,100,,58,4.4,Y,17,,16.50,4.7
Dean Wade,,,PF/C,CLE,vs POR,26th,107.50,3400,4.6,40,12.9,1.2,0.73,26.26,15.35,10.12,11.09,13.5,4.6,17.7,26.00,0%,A,D,20.24,20.24,100,,22,6,,29,,25.25,7.4
Desmond Bane,,,SG/SF,MEM,@ MIN,3rd,120.25,3400,6.1,33.9,17.7,1.7,0.80,28.74,10.80,7.96,6.3,16.0,7.3,22.2,21.00,0%,B,D,17.59,17.59,100,,55,5.2,,31,,33.00,9.7
Austin Rivers,,,PG,DEN,vs NYK,4th,108.75,3400,9.6,40.7,14.5,2.2,0.65,23.50,10.60,8.88,9.57,15.2,6.3,22.3,32.50,0%,A,D,18.98,18.98,100,,39,5.6,,28,,41.75,12.3
Chasson Randle,,,PG,ORL,vs BOS,18th,104.50,3300,2.6,29.4,12.2,1.9,0.62,22.35,10.48,7.65,6.7,15.9,5.4,19.7,23.00,0%,D,E,14.01,14.01,100,,37,4.2,,26,,2.50,0.8
Bryn Forbes,,,PG/SG,MIL,vs WAS,9th,123.00,3300,4.9,34,14.4,0.6,0.74,26.60,12.16,8.31,7.85,18.5,7.6,19.5,23.25,0%,A,D,18.45,18.45,100,,42,5.6,,26,,24.50,7.4
Alex Len,,,C,WAS,@ MIL,27th,120.00,3300,2,36.8,15.1,0.8,0.98,35.41,14.15,9.95,5.8,16.8,4.4,15.4,14.75,0%,C,D,15.02,15.02,100,,34,4.6,Y,17,,7.00,2.1
Cameron Payne,,,PG,PHX,@ ATL,16th,114.25,3300,4,35.1,17.5,3.5,1.01,36.12,11.64,8.88,5.5,18.8,6.2,17.4,17.00,0%,B,D,17.59,17.59,100,,49,5.3,,20,,18.75,5.7
Onyeka Okongwu,,,C,ATL,vs PHX,15th,113.25,3300,0,21,9.8,0.3,0.85,30.71,12.41,7.09,2.5,13.2,2.6,11.5,7.25,0%,E,E,6.99,6.99,100,,28,2.1,,18,,33.25,10.1
JaKarr Sampson,,,PF/C,IND,vs SAC,8th,122.75,3300,0,13.1,8.4,0.1,0.81,29.01,13.91,6.57,0,19.3,3.4,10.4,0.00,0%,,,0,0,100,,22,0,,,,,
Monte Morris,,,PG/SG,DEN,vs NYK,6th,108.75,3300,0,13.6,20.0,3.2,0.77,27.54,8.47,6.79,0,16.5,8.3,26.1,0.00,0%,,,0.00,0.00,100,,66,0,,,,,
Devin Vassell,,,SG/SF,SAS,@ UTA,25th,106.00,3300,7.6,32.8,12.2,0.9,0.73,26.50,10.15,7.21,6.34,13.8,4.6,16.6,22.50,0%,B,D,17.72,17.72,100,,41,5.4,Y,31,,24.50,7.4
Aaron Nesmith,,,SF,BOS,@ ORL,20th,116.50,3200,4.4,34.5,9.3,0.4,0.68,24.45,15.07,8.62,9.84,14.9,3.5,13.6,23.50,0%,C,D,15.33,15.33,100,,7,4.8,,20,,10.00,3.1
Pat Connaughton,,,SF,MIL,vs WAS,9th,123.00,3200,9.2,35.4,17.0,1.2,0.75,26.87,10.23,7.47,7.03,11.8,5.5,22.8,24.75,0%,A,D,19.48,19.48,100,,56,6.1,,32,,31.50,9.8
Dario Saric,,,PF/C,PHX,@ ATL,19th,114.25,3200,5.5,31.9,17.2,1.3,0.99,35.53,13.38,7.54,6.41,22.9,6.9,17.4,17.25,0%,C,E,14.55,14.55,100,,56,4.5,,8,,0.00,
Solomon Hill,,,PF,ATL,vs PHX,19th,113.25,3200,0.5,25.4,11.9,1.0,0.55,19.81,10.07,7.10,4.69,10.7,4.4,21.7,16.75,0%,E,E,8.41,8.41,100,,40,2.6,,20,,10.75,3.4
D.J. Wilson,,,C,HOU,vs PHI,9th,103.25,3200,0,17.7,11.9,0.7,0.96,34.51,10.12,8.85,0,20.1,4.8,12.4,0.00,0%,,,0,0,100,,26,0,,,,,
JaMychal Green,,,PF,DEN,vs NYK,7th,108.75,3200,7.1,35.9,17.6,0.8,0.93,33.53,14.81,8.25,9.26,18.7,6.4,18.9,22.50,0%,A,D,17.97,17.97,100,,53,5.6,,20,,13.75,4.3
Ersan Ilyasova,,,PF/C,UTA,vs SAS,11th,113.00,3200,0,24.6,9.2,0.2,1.01,36.43,18.25,10.43,1.9,17.8,3.1,9.1,3.75,0%,E,E,3.86,3.86,100,,0,1.2,,7,,1.00,0.3
Tremont Waters,,,PG,BOS,@ ORL,20th,116.50,3100,0,18.5,8.1,2.3,1.01,36.68,27.63,6.34,4.22,21.1,2.5,8.0,5.50,0%,E,E,2.86,2.86,100,,22,0.9,,5,,6.25,2
Damyean Dotson,,,SG/SF,CLE,vs POR,27th,107.50,3100,3.9,33.7,13.1,2.1,0.68,24.62,10.46,8.52,6.97,17.1,6.3,19.2,24.00,0%,A,D,17.91,17.91,100,,35,5.8,,20,,11.00,3.5
Anfernee Simons,,,PG/SG,POR,@ CLE,3rd,119.50,3100,5.6,37.3,14.4,1.4,0.86,30.98,13.73,9.07,9.25,19.3,6.4,16.7,24.25,0%,A,D,19.52,19.52,100,,37,6.3,,25,,15.75,5.1
Jarred Vanderbilt,,,PF/C,MIN,vs MEM,5th,117.25,3100,1.6,36.4,16.9,1.3,0.99,35.43,14.80,9.94,6.37,11.8,3.5,17.1,15.50,0%,C,E,14.89,14.89,100,,41,4.8,,26,,20.25,6.5
Chandler Hutchison,,,SF/PF,WAS,@ MIL,30th,120.00,3100,5.7,31.7,11.1,0.9,0.77,27.84,12.60,7.44,6.3,16.7,4.6,14.4,18.00,0%,D,E,13.1,13.1,100,,33,4.2,,3,,1.25,0.4
Jevon Carter,,,PG/SG,PHX,@ ATL,16th,114.25,3100,3.5,29.4,9.0,1.1,0.78,28.25,17.68,7.39,8.59,16.0,3.5,11.5,17.50,0%,E,E,9.46,9.46,100,,18,3.1,,17,,11.75,3.8
Chimezie Metu,,,PF/C,SAC,@ IND,30th,116.75,3100,0,12.8,11.5,0.7,1.00,35.97,16.39,6.38,0,22.0,4.2,11.5,0.00,0%,E,E,0,0,100,,45,0,,,,,
Matisse Thybulle,,,SF,PHI,@ HOU,18th,117.25,3100,5.6,30.9,13.5,1.0,0.66,23.75,10.95,7.22,6.31,9.6,3.9,20.4,20.75,0%,C,E,14.47,14.47,100,,47,4.7,,20,,22.00,7.1
Gorgui Dieng,,,C,SAS,@ UTA,28th,106.00,3100,0,31.7,16.0,1.2,1.05,37.93,15.62,10.33,4.23,16.1,4.2,15.2,9.75,0%,E,E,5.2,5.2,100,,35,1.7,,13,,8.75,2.8
Trent Forrest,,,SG,UTA,vs SAS,11th,113.00,3100,2.7,25.6,5.5,1.4,0.71,25.15,20.37,6.55,9.48,12.8,1.6,7.8,16.75,0%,D,E,13.14,13.14,100,,0,4.2,,21,,16.00,5.2
Carsen Edwards,,,PG/SG,BOS,@ ORL,20th,116.50,3000,0,16.3,6.3,0.4,0.75,27.09,17.62,8.14,0,16.4,3.4,8.4,0.00,0%,,,0.00,0.00,100,,0,0,,7,,5.50,1.8
Romeo Langford,,,SG/SF,BOS,@ ORL,22nd,116.50,3000,0,10.3,6.9,0.6,0.44,15.89,11.26,5.16,0,11.0,2.9,15.6,0.00,0%,E,E,0,0,100,,25,0,,,,,
Grant Williams,,,SF/PF,BOS,@ ORL,22nd,116.50,3000,0,22,11.0,1.0,0.61,21.94,9.95,6.27,3.73,11.9,3.8,18.1,13.50,0%,E,E,8.22,8.22,100,,43,2.7,,8,,7.25,2.4
Tacko Fall,,,C,BOS,@ ORL,16th,116.50,3000,0,8.4,8.2,0.1,1.15,41.22,25.90,4.19,0,19.1,1.7,7.1,0.00,0.1%,,,0.00,0.00,100,,49,0,,5,,13.75,4.6
Markelle Fultz,,,PG,ORL,vs BOS,14th,104.50,3000,0,19.7,26.4,5.4,0.98,35.37,6.74,9.85,0,26.9,13.0,26.9,0.00,0%,,,0.00,0.00,100,,63,0,,,,,
Robert Franks,,,PF,ORL,vs BOS,14th,104.50,3000,0,10.5,11.6,0.7,0.81,29.05,17.52,5.24,0,19.2,4.0,14.4,0.00,0%,,,0.00,0.00,100,,55,0,,,,,
Devin Cannady,,,PG,ORL,vs BOS,14th,104.50,3000,0,15.8,7.0,0.1,0.75,27.12,27.54,7.88,0,20.9,3.5,9.3,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Luke Kornet,,,C,BOS,@ ORL,16th,116.50,3000,0,25,8.6,0.7,0.89,32.00,19.22,8.27,4.94,11.9,2.9,9.7,9.25,0%,D,E,12.77,12.77,100,,4,4.3,,13,,7.25,2.4
Jonathan Isaac,,,PF,ORL,vs BOS,14th,104.50,3000,0,0,,,,,,,0,,,,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Jabari Parker,,,PF,BOS,@ ORL,22nd,116.50,3000,0,17,9.7,0.8,0.84,30.20,14.15,6.06,1.67,14.1,3.7,11.6,4.25,0%,E,E,2.7,2.7,100,,38,0.9,,8,,7.75,2.6
Semi Ojeleye,,,PF,BOS,@ ORL,20th,116.50,3000,0,15.7,10.0,0.7,0.58,20.84,10.60,7.36,0.52,11.4,4.0,17.3,1.75,0%,E,E,8.26,8.26,100,,26,2.8,,15,,14.75,4.9
Ignas Brazdeikis,,,PF,ORL,vs BOS,14th,104.50,3000,4.8,33.3,5.2,0.3,0.67,23.94,39.20,8.14,27.49,21.2,2.0,7.8,25.25,0%,B,D,15.74,15.74,100,,0,5.2,,30,,13.50,4.5
Isaiah Hartenstein,,,C,CLE,vs POR,26th,107.50,3000,1.6,37,13.7,1.1,1.14,41.10,14.12,10.10,5.59,18.9,3.5,12.0,14.25,0%,D,E,12.7,12.7,100,,26,4.2,,13,,18.50,6.2
Nassir Little,,,SF/PF,POR,@ CLE,1st,119.50,3000,0,29.7,9.7,0.5,0.71,25.50,14.57,9.19,5.97,13.4,3.6,13.7,14.75,0%,E,E,2.06,2.06,100,,5,0.7,,14,,11.00,3.7
Rondae Hollis-Jefferson,,,PF/C,POR,@ CLE,1st,119.50,3000,0,19.2,8.8,1.3,0.81,29.28,21.77,6.38,3.78,12.1,1.8,10.9,6.25,0%,E,E,11.22,11.22,100,,28,3.7,,6,,9.25,3.1
Harry Giles,,,C,POR,@ CLE,1st,119.50,3000,0,12.2,9.5,0.7,0.99,35.51,22.65,5.37,0.79,16.5,2.6,9.6,1.25,0%,E,E,2.75,2.75,100,,43,0.9,,6,,11.50,3.8
Zach Collins,,,C,POR,@ CLE,1st,119.50,3000,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,3.0,0.00,0%,,,0,0,100,,0,0,,,,,
Derrick Jones Jr.,,,SF,POR,@ CLE,1st,119.50,3000,2.9,32.2,16.0,0.8,0.69,25.01,9.15,8.35,4.58,12.0,5.3,23.1,18.00,0%,B,D,15.92,15.92,100,,48,5.3,Y,20,,4.75,1.6
Lamar Stevens,,,SF,CLE,vs POR,27th,107.50,3000,0,14.8,9.4,0.6,0.75,26.96,16.64,7.40,0,16.6,3.4,12.5,0.00,0%,E,E,0,0,100,,21,0,,,,,
Keljin Blevins,,,SG,POR,@ CLE,1st,119.50,3000,0,4.9,2.1,0.3,0.44,15.68,25.16,2.24,0.52,14.4,1.4,4.8,0.75,0%,E,E,1.16,1.16,100,,0,0.4,,5,,2.00,0.7
Brodric Thomas,,,SG,CLE,vs POR,25th,107.50,3000,0,17,6.2,0.7,0.72,25.62,17.21,5.82,3.47,22.1,2.6,8.6,7.25,0%,E,E,4.53,4.53,100,,6,1.5,,14,,12.00,4
CJ Elleby,,,SG/SF,POR,@ CLE,1st,119.50,3000,0,12.7,4.9,0.3,0.71,25.69,23.10,6.36,0,17.2,2.3,6.9,0.00,0%,E,E,1.91,1.91,100,,0,0.6,,6,,10.75,3.6
Matthew Dellavedova,,,PG,CLE,vs POR,28th,107.50,3000,0,12.4,12.5,4.5,0.73,26.04,9.20,6.19,0,12.4,4.3,17.2,0.00,0%,,,0.00,0.00,100,,50,0,,,,,
TJ Leaf,,,PF/C,POR,@ CLE,1st,119.50,3000,0,2.7,3.6,0.0,0.63,22.76,9.76,1.33,0,13.2,1.0,5.7,0.00,0.1%,,,0.00,0.00,100,,63,0,,5,,8.50,2.8
Dylan Windler,,,SG,CLE,vs POR,25th,107.50,3000,0,16.1,13.1,1.1,0.79,28.29,11.95,8.06,0,15.4,4.2,16.6,0.00,0%,,,0.00,0.00,100,,38,0,,,,,
Mfiondu Kabengele,,,PF,CLE,vs POR,26th,107.50,3000,0,13.1,4.2,0.4,0.76,27.36,24.47,5.27,2.04,15.3,1.6,5.5,3.00,0%,E,E,2.33,2.33,100,,0,0.8,,7,,1.50,0.5
Jeremiah Martin,,,PG,CLE,vs POR,15th,107.50,3000,0,9.5,2.8,0.7,0.49,18.00,13.91,4.37,0.29,27.6,2.3,5.7,0.75,0%,E,E,3.48,3.48,100,,0,1.2,,6,,9.00,3
Jordan McLaughlin,,,PG,MIN,vs MEM,5th,117.25,3000,0,25.5,15.7,4.0,0.84,30.22,10.99,7.31,3.51,13.5,4.8,18.7,11.50,0%,E,E,11.95,11.95,100,,53,4,,,,,
Justise Winslow,,,PF,MEM,@ MIN,2nd,120.25,3000,0,18.5,16.1,1.8,0.83,29.67,10.60,6.79,1.62,21.0,8.0,19.5,5.50,0%,E,E,11.29,11.29,100,,58,3.8,,,,,
Tyus Jones,,,PG,MEM,@ MIN,1st,120.25,3000,0,29.2,17.1,3.8,0.95,34.11,11.54,8.61,3.69,17.0,6.2,18.0,11.50,0%,E,E,7.79,7.79,100,,50,2.6,,13,,9.25,3.1
Tim Frazier,,,PG,MEM,@ MIN,1st,120.25,3000,0,3.1,6.7,2.3,0.61,21.82,6.64,1.56,0,14.6,2.7,11.0,0.00,0%,,,0.61,0.61,100,,77,0.2,,,,,
Sean McDermott,,,SG,MEM,@ MIN,3rd,120.25,3000,0,9.9,4.4,0.2,0.50,18.06,14.05,4.96,0,8.8,1.8,8.8,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
Jake Layman,,,SF,MIN,vs MEM,4th,117.25,3000,0,14.5,10.3,0.7,0.72,25.91,13.86,7.25,0,15.7,4.2,14.3,0.00,0%,E,E,1.08,1.08,100,,30,0.4,,,,,
Josh Okogie,,,SG/SF,MIN,vs MEM,6th,117.25,3000,5.1,28,13.3,1.1,0.64,22.88,8.06,6.53,4.25,12.4,4.5,20.9,19.00,0%,D,E,12.81,12.81,100,,51,4.3,Y,21,,14.25,4.8
Killian Tillie,,,C,MEM,@ MIN,2nd,120.25,3000,0,11.2,5.8,0.3,0.72,26.02,23.15,5.62,0,16.4,2.6,8.1,0.00,0%,E,E,1.08,1.08,100,,3,0.4,,,,,
Jontay Porter,,,C,MEM,@ MIN,2nd,120.25,3000,0,8.9,3.1,0.1,1.00,35.36,27.15,4.45,0,20.3,1.1,3.1,0.00,0%,,,0.00,0.00,100,,0,0,,,,,
John Konchar,,,PG/SG,MEM,@ MIN,3rd,120.25,3000,0,14,10.6,1.1,0.81,29.06,13.68,6.99,0,12.2,2.9,13.1,0.00,0%,E,E,1.14,1.14,100,,34,0.4,,,,,
Ed Davis,,,C,MIN,vs MEM,4th,117.25,3000,0,12.2,12.8,1.0,0.92,33.20,14.39,6.12,0,8.2,2.1,13.9,0.00,0%,E,E,1.07,1.07,100,,52,0.4,,,,,
Jarrett Culver,,,SG/SF,MIN,vs MEM,4th,117.25,3000,0,17.6,11.5,0.7,0.78,28.22,15.02,8.79,0,17.6,4.9,14.7,0.00,0%,,,0,0,100,,24,0,,,,,
Mamadi Diakite,,,C,MIL,vs WAS,7th,123.00,3000,0,14.4,7.6,0.5,0.92,32.67,16.32,7.18,0,14.3,2.4,8.3,0.00,0%,,,0.00,0.00,100,,6,0,,,,,
Thomas Bryant,,,C,WAS,@ MIL,27th,120.00,3000,0,24.3,26.6,1.5,0.98,35.24,15.33,12.16,0,15.7,9.1,27.2,0.00,0%,,,0.00,0.00,100,,54,0,,,,,
Robin Lopez,,,C,WAS,@ MIL,27th,120.00,3000,1.1,28.3,15.7,0.8,0.82,29.51,11.31,7.78,4.63,16.0,5.6,19.2,14.75,0%,E,E,10.61,10.61,100,,50,3.5,,17,,20.50,6.8
P.J. Tucker,,,SF/PF,MIL,vs WAS,7th,123.00,3000,5.4,31.4,13.4,1.2,0.50,17.96,8.35,7.42,5.91,7.1,3.6,26.8,25.50,0%,C,E,14.04,14.04,100,,45,4.7,Y,20,,2.25,0.8
Thanasis Antetokounmpo,,,PF,MIL,vs WAS,7th,123.00,3000,0,27.9,8.4,0.9,0.82,29.55,17.57,8.64,5.61,15.3,2.6,10.2,11.50,0%,E,E,1.29,1.29,100,,0,0.4,,16,,5.25,1.8
Justin Jackson,,,PF,MIL,vs WAS,7th,123.00,3000,0,15.6,13.2,1.5,0.80,28.90,15.60,7.78,0,22.6,6.4,16.5,0.00,0%,,,0.00,0.00,100,,41,0,,,,,
Cassius Winston,,,PG,WAS,@ MIL,21st,120.00,3000,0,8.9,3.9,0.6,0.80,28.86,25.12,4.46,0,21.6,1.7,4.9,0.00,0%,E,E,1.29,1.29,100,,0,0.4,,,,,
Jeff Teague,,,PG,MIL,vs WAS,9th,123.00,3000,0,29.8,13.5,2.4,0.77,27.76,11.91,8.76,4.3,16.3,5.1,17.6,13.00,0%,E,E,11.39,11.39,100,,35,3.8,,23,,21.50,7.2
Jordan Nwora,,,PF,MIL,vs WAS,7th,123.00,3000,0,22.1,9.4,0.3,1.07,38.19,24.14,11.05,0,22.1,4.2,8.8,0.00,0%,E,E,1.63,1.63,100,,0,0.5,,,,,
Isaac Bonga,,,SF,WAS,@ MIL,21st,120.00,3000,0,14.1,6.1,0.6,0.54,19.41,13.58,5.77,1.32,11.7,2.2,11.4,3.50,0%,,,0.86,0.86,100,,5,0.3,,6,,3.00,1
Deni Avdija,,,SF,WAS,@ MIL,27th,120.00,3000,0,17.6,16.1,1.2,0.69,24.87,9.40,8.79,0,11.6,5.8,23.3,0.00,0%,,,0.00,0.00,100,,45,0,,,,,
Axel Toupane,,,SG,MIL,vs WAS,9th,123.00,3000,0,12,4.8,0.5,0.63,22.43,19.64,5.99,0,9.3,1.4,7.6,0.00,0%,,,0,0,100,,0,0,,,,,
